sample_id,is_buyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
1741,0,NA,1,0,0,0,0,85,85,0,0,35,93,0
1742,1,1,2,0,0.25,0,-0.5555916,0,0,0,1,5,36,0
1743,0,NA,1,0,0,0,0,103,103,0,0,178,1726,0
1744,0,NA,1,0,0,0,0,19,19,0,0,20,33,0
1745,0,NA,1,0,0,0,0,41,41,0,0,60,232,0
1746,0,NA,1,0,0,0,0,143,143,0,0,170,742,0
1747,0,NA,1,0,0,0,0,86,86,0,0,81,153,0
1748,0,NA,1,0,0,0,0,74,74,0,0,169,3832,0
1749,0,NA,3,0,18.125,0,-62.7194,74,74,0,1,30,684,0
1750,0,NA,1,0,0,0,0,45,45,0,0,36,115,0
1751,0,NA,1,0,0,0,0,31,31,0,0,188,371,0
1752,0,NA,1,0,0,0,0,70,70,0,0,179,684,0
1753,0,NA,1,0,0,0,0,5,5,0,0,2,16,0
1754,0,NA,1,0,0,0,0,41,41,0,0,142,542,0
1755,0,NA,1,0,0,0,0,120,120,0,0,93,873,0
1756,0,NA,1,0,0,0,0,36,36,0,0,28,748,0
1757,0,NA,6,0,21.01667,0,2.414547,15,15,0,1,64,272,0
1758,0,NA,1,0,0,0,0,35,35,0,0,31,106,0
1759,0,NA,2,0,25.95833,0,-106.9275,119,119,0,1,162,1140,0
1760,0,NA,1,0,0,0,0,141,141,0,0,169,337,0
1761,0,NA,1,0,0,0,0,22,22,0,0,15,159,0
1762,1,1,4,0,0.9166667,0,-8.325763,9,9,0,1,5,223,0
1763,0,NA,3,0,0.9166667,0,-162.0606,162,162,0,1,149,1795,0
1764,0,NA,1,0,0,0,0,51,51,0,0,83,213,0
1765,0,NA,1,0,0,0,0,47,47,0,0,11,61,0
1766,0,NA,1,0,0,0,0,43,43,0,0,174,555,0
1767,0,NA,1,0,0,0,0,40,40,0,0,126,1382,0
1768,0,NA,1,0,0,0,0,7,7,0,0,12,84,0
1769,0,NA,1,0,0,0,0,104,104,0,0,46,518,0
1770,0,NA,1,0,0,0,0,147,147,0,0,40,82,0
1771,0,NA,4,0,24.61111,0,-58.07627,76,76,0,1,170,722,0
1772,0,NA,1,0,0,0,0,27,27,0,0,166,434,0
1773,0,NA,3,0,19.60417,0,-1.87271,14,14,0,1,105,271,0
1774,0,NA,1,0,0,0,0,2,2,0,0,19,77,0
1775,0,NA,2,0,11.29167,0,-42.28305,47,47,0,1,161,379,0
1776,0,NA,1,0,0,0,0,122,122,0,0,148,12053,0
1777,0,NA,2,0,44,0,19.54016,2,2,0,1,16,62,0
1778,1,1,2,0,4.291667,0,-16.74716,18,18,0,1,7,19,0
1779,0,NA,1,0,0,0,0,63,63,0,0,27,110,0
1780,0,NA,3,0,51.0625,0,27.82826,6,6,0,1,62,214,0
1781,0,NA,1,0,0,0,0,72,72,0,0,172,2060,0
1782,0,NA,1,0,0,0,0,11,11,0,0,12,49,0
1783,0,NA,2,0,0.125,0,-132.9475,133,133,0,1,88,132,0
1784,0,NA,3,0,3.333333,0,-43.20976,45,45,0,1,31,54,0
1785,0,NA,1,0,0,0,0,101,101,0,0,167,1164,0
1786,0,NA,1,0,0,0,0,27,27,0,0,70,95,0
1787,0,NA,1,0,0,0,0,156,156,0,0,152,347,0
1788,0,NA,2,0,39.29167,0,13.46447,6,6,0,1,21,180,0
1789,0,NA,1,0,0,0,0,81,81,0,0,150,8174,0
1790,0,NA,10,0,13.66204,0,-7.256679,19,19,0,1,165,5797,0
1791,0,NA,1,0,0,0,0,55,55,0,0,153,2444,0
1792,0,NA,1,0,0,0,0,163,163,0,0,157,10314,0
1793,0,NA,1,0,0,0,0,8,8,0,0,39,378,0
1794,0,NA,2,0,0.9166667,0,-41.44594,41,41,0,1,83,95,0
1795,0,NA,1,0,0,0,0,160,160,0,0,43,590,0
1796,0,NA,1,0,0,0,0,141,141,0,0,155,824,0
1797,0,NA,1,0,0,0,0,38,38,0,0,45,420,0
1798,0,NA,3,0,11.20833,0,-148.8938,156,156,0,1,173,821,0
1799,0,NA,1,0,0,0,0,15,15,0,0,46,107,0
1800,0,NA,1,0,0,0,0,58,58,0,0,42,129,0
1801,0,NA,1,0,0,0,0,71,71,0,0,118,460,0
1802,1,2,9,155.0417,21.53646,68.62955,12.08557,7,7,1,1,175,696,0
1803,0,NA,1,0,0,0,0,55,55,0,0,177,3264,0
1804,0,NA,1,0,0,0,0,41,41,0,0,16,43,0
1805,0,NA,1,0,0,0,0,53,53,0,0,160,2210,0
1806,0,NA,1,0,0,0,0,45,45,0,0,72,169,0
1807,0,NA,1,0,0,0,0,44,44,0,0,123,333,0
1808,0,NA,2,0,0.0416667,0,-138.9563,138,138,0,1,168,988,0
1809,0,NA,1,0,0,0,0,70,70,0,0,71,158,0
1810,0,NA,1,0,0,0,0,141,141,0,0,60,168,0
1811,0,NA,2,0,2.25,0,-18.60494,19,19,0,1,162,7879,0
1812,0,NA,6,0,17.25,0,-60.83764,75,75,0,1,85,440,0
1813,1,1,5,0,2.239583,0,-61.24955,63,63,0,1,55,280,0
1814,0,NA,1,0,0,0,0,28,28,0,0,32,65,0
1815,0,NA,1,0,0,0,0,120,120,0,0,108,348,0
1816,0,NA,2,0,1.666667,0,-11.41713,12,12,0,1,97,369,0
1817,0,NA,1,0,0,0,0,49,49,0,0,178,1080,0
1818,0,NA,6,0,16.60833,0,-51.27011,65,65,0,1,56,467,0
1819,0,NA,1,0,0,0,0,6,6,0,0,33,176,0
1820,0,NA,1,0,0,0,0,117,117,0,0,15,123,0
1821,0,NA,1,0,0,0,0,163,163,0,0,34,311,0
1822,0,NA,1,0,0,0,0,19,19,0,0,73,121,0
1823,0,NA,1,0,0,0,0,1,1,0,0,-1,25,0
1824,0,NA,1,0,0,0,0,2,2,0,0,46,297,0
1825,0,NA,2,0,0.0416667,0,-32.97509,32,32,0,1,42,245,0
1826,0,NA,1,0,0,0,0,36,36,0,0,166,17788,0
1827,0,NA,11,0,8.404166,0,-22.15676,29,29,0,1,61,266,0
1828,0,NA,1,0,0,0,0,51,51,0,0,5,231,0
1829,0,NA,2,0,0.0416667,0,-96.08301,96,96,0,1,88,338,0
1830,0,NA,2,0,23.79167,0,-26.24303,38,38,0,1,191,470,0
1831,0,NA,1,0,0,0,0,160,160,0,0,155,1178,0
1832,0,NA,1,0,0,0,0,2,2,0,0,17,97,0
1833,0,NA,1,0,0,0,0,133,133,0,0,178,1074,0
1834,0,NA,1,0,0,0,0,35,35,0,0,26,49,0
1835,0,NA,1,0,0,0,0,75,75,0,0,166,511,0
1836,0,NA,1,0,0,0,0,17,17,0,0,9,40,0
1837,0,NA,2,0,16.25,0,-123.6311,131,131,0,1,92,211,0
1838,0,NA,1,0,0,0,0,55,55,0,0,73,124,0
1839,0,NA,1,0,0,0,0,19,19,0,0,7,22,0
1840,0,NA,2,0,1.625,0,-22.31145,23,23,0,1,14,87,0
1841,0,NA,1,0,0,0,0,150,150,0,0,167,2036,0
1842,0,NA,2,0,12.875,0,-49.72581,56,56,0,1,162,659,0
1843,0,NA,1,0,0,0,0,31,31,0,0,30,68,0
1844,0,NA,1,0,0,0,0,60,60,0,0,53,85,0
1845,0,NA,1,0,0,0,0,102,102,0,0,80,162,0
1846,0,NA,1,0,0,0,0,117,117,0,0,91,268,0
1847,0,NA,2,0,8.125,0,-32.0831,36,36,0,1,43,122,0
1848,0,NA,1,0,0,0,0,167,167,0,0,21,79,0
1849,1,1,0,0,0,0,0,0,0,0,0,69,123,0
1850,0,NA,1,0,0,0,0,97,97,0,0,0,268,0
1851,0,NA,1,0,0,0,0,75,75,0,0,65,92,0
1852,0,NA,1,0,0,0,0,94,94,0,0,168,504,0
1853,0,NA,1,0,0,0,0,49,49,0,0,22,175,0
1854,0,NA,1,0,0,0,0,78,78,0,0,112,253,0
1855,0,NA,1,0,0,0,0,36,36,0,0,154,6871,0
1856,0,NA,1,0,0,0,0,118,118,0,0,157,1159,0
1857,0,NA,1,0,0,0,0,100,100,0,0,109,293,0
1858,0,NA,1,0,0,0,0,168,168,0,0,104,135,0
1859,0,NA,1,0,0,0,0,78,78,0,0,38,97,0
1860,0,NA,1,0,0,0,0,13,13,0,0,184,1202,0
1861,0,NA,1,0,0,0,0,107,107,0,0,98,322,0
1862,0,NA,4,0,21.34722,0,-94.9859,110,110,0,1,178,1203,0
1863,0,NA,2,0,29.75,0,-7.692454,22,22,0,1,98,374,0
1864,0,NA,1,0,0,0,0,83,83,0,0,162,423,0
1865,0,NA,1,0,0,0,0,35,35,0,0,80,229,0
1866,0,NA,2,0,122.9167,0,24.29477,37,37,0,1,160,1169,0
1867,0,NA,1,0,0,0,0,6,6,0,0,18,97,0
1868,0,NA,1,0,0,0,0,113,113,0,0,177,2963,0
1869,0,NA,1,0,0,0,0,105,105,0,0,141,1084,0
1870,0,NA,1,0,0,0,0,171,171,0,0,161,479,0
1871,0,NA,1,0,0,0,0,76,76,0,0,46,336,0
1872,0,NA,2,0,0.0416667,0,-54.73158,54,54,0,1,179,1297,0
1873,0,NA,1,0,0,0,0,44,44,0,0,169,439,0
1874,0,NA,1,0,0,0,0,0,0,0,0,6,36,0
1875,0,NA,1,0,0,0,0,94,94,0,0,88,324,0
1876,0,NA,1,0,0,0,0,181,181,0,0,174,2551,0
1877,0,NA,4,0,4.333333,0,-125.7242,128,128,0,1,114,159,0
1878,0,NA,2,0,9.041667,0,-50.2469,54,54,0,1,50,449,0
1879,0,NA,1,0,0,0,0,141,141,0,0,167,600,0
1880,0,NA,1,0,0,0,0,149,149,0,0,148,4731,0
1881,0,NA,1,0,0,0,0,17,17,0,0,170,3259,0
1882,0,NA,1,0,0,0,0,168,168,0,0,42,156,0
1883,0,NA,1,0,0,0,0,140,140,0,0,179,1992,0
1884,0,NA,1,0,0,0,0,142,142,0,0,39,264,0
1885,0,NA,2,0,9.083333,0,-48.34293,52,52,0,1,51,351,0
1886,0,NA,1,0,0,0,0,137,137,0,0,166,568,0
1887,0,NA,1,0,0,0,0,176,176,0,0,61,493,0
1888,0,NA,1,0,0,0,0,81,81,0,0,11,12,0
1889,0,NA,1,0,0,0,0,87,87,0,0,93,303,0
1890,0,NA,2,0,0.0416667,0,-179.8302,179,179,0,1,137,291,0
1891,0,NA,1,0,0,0,0,47,47,0,0,96,313,0
1892,0,NA,1,0,0,0,0,35,35,0,0,96,570,0
1893,0,NA,2,0,139.5417,0,66.9169,2,2,0,1,76,368,0
1894,0,NA,1,0,0,0,0,12,12,0,0,60,115,0
1895,0,NA,1,0,0,0,0,23,23,0,0,20,159,0
1896,0,NA,1,0,0,0,0,0,0,0,0,4,21,0
1897,0,NA,1,0,0,0,0,89,89,0,0,169,2263,0
1898,0,NA,1,0,0,0,0,172,172,0,0,170,422,0
1899,0,NA,1,0,0,0,0,33,33,0,0,26,27,0
1900,0,NA,1,0,0,0,0,132,132,0,0,168,2226,0
1901,0,NA,1,0,0,0,0,65,65,0,0,24,93,0
1902,0,NA,1,0,0,0,0,75,75,0,0,33,99,0
1903,0,NA,1,0,0,0,0,132,132,0,0,178,737,0
1904,0,NA,1,0,0,0,0,33,33,0,0,169,8722,0
1905,0,NA,8,0,19.21428,0,9.797988,7,7,0,1,169,520,0
1906,1,2,10,2.5,1.555556,-11.02113,-7.496133,8,8,1,1,67,559,0
1907,0,NA,1,0,0,0,0,35,35,0,0,38,137,0
1908,0,NA,1,0,0,0,0,2,2,0,0,-1,345,0
1909,0,NA,1,0,0,0,0,43,43,0,0,183,1471,0
1910,0,NA,1,0,0,0,0,113,113,0,0,152,398,0
1911,0,NA,2,0,0.4166667,0,-75.53158,75,75,0,1,163,1428,0
1912,0,NA,1,0,0,0,0,16,16,0,0,181,490,0
1913,0,NA,1,0,0,0,0,9,9,0,0,61,125,0
1914,0,NA,1,0,0,0,0,6,6,0,0,4,32,0
1915,0,NA,16,0,11.45833,0,10.42305,0,0,0,1,167,3268,0
1916,0,NA,1,0,0,0,0,42,42,0,0,163,948,0
1917,0,NA,1,0,0,0,0,161,161,0,0,138,322,0
1918,0,NA,1,0,0,0,0,151,151,0,0,192,1305,0
1919,0,NA,1,0,0,0,0,137,137,0,0,147,547,0
1920,0,NA,2,0,1.875,0,-42.15051,43,43,0,1,48,68,0
1921,0,NA,1,0,0,0,0,31,31,0,0,155,5485,0
1922,0,NA,2,0,25.20833,0,-60.26979,72,72,0,1,188,925,0
1923,0,NA,1,0,0,0,0,165,165,0,0,44,527,0
1924,0,NA,1,0,0,0,0,175,175,0,0,147,626,0
1925,0,NA,1,0,0,0,0,35,35,0,0,166,963,0
1926,0,NA,1,0,0,0,0,24,24,0,0,28,167,0
1927,0,NA,3,0,68.5625,0,10.91159,34,34,0,1,102,383,0
1928,0,NA,1,0,0,0,0,1,1,0,0,51,163,0
1929,0,NA,1,0,0,0,0,54,54,0,0,20,70,0
1930,0,NA,1,0,0,0,0,78,78,0,0,182,607,0
1931,1,1,2,0,0.0416667,0,-180.5795,180,180,0,1,40,489,0
1932,0,NA,1,0,0,0,0,29,29,0,0,155,1961,0
1933,0,NA,1,0,0,0,0,7,7,0,0,74,105,0
1934,0,NA,1,0,0,0,0,132,132,0,0,39,447,0
1935,0,NA,1,0,0,0,0,24,24,0,0,9,22,0
1936,0,NA,1,0,0,0,0,11,11,0,0,4,22,0
1937,0,NA,1,0,0,0,0,75,75,0,0,90,153,0
1938,0,NA,2,0,0.0416667,0,-39.90195,39,39,0,1,21,73,0
1939,0,NA,1,0,0,0,0,10,10,0,0,99,422,0
1940,0,NA,1,0,0,0,0,70,70,0,0,29,80,0
1941,0,NA,2,0,0.75,0,-12.89083,13,13,0,1,26,134,0
1942,0,NA,2,0,42.08333,0,-35.90342,56,56,0,1,14,47,0
1943,0,NA,17,0,8.796875,0,-21.98702,30,30,0,1,171,1293,0
1944,0,NA,1,0,0,0,0,155,155,0,0,166,624,0
1945,0,NA,1,0,0,0,0,78,78,0,0,12,198,0
1946,0,NA,1,0,0,0,0,56,56,0,0,1,1077,0
1947,0,NA,1,0,0,0,0,42,42,0,0,10,45,0
1948,0,NA,1,0,0,0,0,50,50,0,0,45,850,0
1949,0,NA,1,0,0,0,0,45,45,0,0,102,309,0
1950,0,NA,2,0,71.20834,0,-39.80565,75,75,0,1,148,873,0
1951,1,1,3,0,1.708333,0,-97.3686,98,98,0,1,174,6789,0
1952,0,NA,1,0,0,0,0,7,7,0,0,40,127,0
1953,0,NA,4,0,44.05556,0,27.8082,5,5,0,1,82,1770,0
1954,0,NA,1,0,0,0,0,123,123,0,0,35,251,0
1955,0,NA,1,0,0,0,0,171,171,0,0,54,102,0
1956,0,NA,1,0,0,0,0,67,67,0,0,89,246,0
1957,0,NA,1,0,0,0,0,55,55,0,0,57,241,0
1958,0,NA,1,0,0,0,0,107,107,0,0,7,60,0
1959,0,NA,1,0,0,0,0,117,117,0,0,63,305,0
1960,0,NA,1,0,0,0,0,74,74,0,0,118,387,0
1961,0,NA,1,0,0,0,0,131,131,0,0,172,460,0
1962,0,NA,5,0,18.01042,0,-1.548621,15,15,0,1,98,388,0
1963,0,NA,1,0,0,0,0,12,12,0,0,31,945,0
1964,0,NA,1,0,0,0,0,73,73,0,0,35,167,0
1965,0,NA,7,0,12.01389,0,-54.61333,64,64,0,1,71,846,0
1966,0,NA,1,0,0,0,0,37,37,0,0,37,94,0
1967,0,NA,1,0,0,0,0,65,65,0,0,167,2098,0
1968,0,NA,1,0,0,0,0,60,60,0,0,174,840,0
1969,0,NA,1,0,0,0,0,145,145,0,0,0,3152,0
1970,0,NA,1,0,0,0,0,20,20,0,0,-1,4,0
1971,0,NA,1,0,0,0,0,99,99,0,0,59,281,0
1972,0,NA,2,0,0.0416667,0,-122.0421,122,122,0,1,28,145,0
1973,0,NA,1,0,0,0,0,21,21,0,0,34,136,0
1974,0,NA,1,0,0,0,0,85,85,0,0,23,78,0
1975,0,NA,1,0,0,0,0,97,97,0,0,157,257,0
1976,0,NA,1,0,0,0,0,113,113,0,0,53,250,0
1977,0,NA,1,0,0,0,0,50,50,0,0,91,314,0
1978,0,NA,1,0,0,0,0,0,0,0,0,21,126,0
1979,0,NA,1,0,0,0,0,121,121,0,0,110,316,0
1980,0,NA,5,0,4.75,0,0.8051167,2,2,0,1,1,24,0
1981,0,NA,3,0,6.645833,0,-3.811665,8,8,0,1,96,447,0
1982,0,NA,2,0,66.54166,0,-33.20633,66,66,0,1,89,376,0
1983,0,NA,1,0,0,0,0,72,72,0,0,43,204,0
1984,0,NA,1,0,0,0,0,37,37,0,0,49,139,0
1985,0,NA,6,0,4.941667,0,-10.83444,14,14,0,1,30,207,0
1986,0,NA,1,0,0,0,0,3,3,0,0,143,614,0
1987,0,NA,6,0,3.391667,0,-70.3996,73,73,0,1,136,459,0
1988,0,NA,9,0,19.36979,0,-3.743995,20,20,0,1,156,738,0
1989,0,NA,1,0,0,0,0,147,147,0,0,180,452,0
1990,0,NA,1,0,0,0,0,10,10,0,0,30,170,0
1991,0,NA,1,0,0,0,0,26,26,0,0,10,43,0
1992,0,NA,1,0,0,0,0,50,50,0,0,155,767,0
1993,0,NA,1,0,0,0,0,22,22,0,0,174,1529,0
1994,1,1,1,0,0,0,0,1,1,0,0,15,64,0
1995,0,NA,3,0,2.145833,0,-131.7864,133,133,0,1,54,231,0
1996,0,NA,1,0,0,0,0,176,176,0,0,30,156,0
1997,0,NA,1,0,0,0,0,22,22,0,0,72,229,0
1998,0,NA,1,0,0,0,0,13,13,0,0,61,335,0
1999,0,NA,6,0,29.43333,0,16.37891,8,8,0,1,157,974,0
2000,0,NA,1,0,0,0,0,144,144,0,0,2,45,0
2001,0,NA,6,0,13.95833,0,-2.35971,13,13,0,1,131,375,0
2002,0,NA,1,0,0,0,0,90,90,0,0,77,259,0
2003,0,NA,1,0,0,0,0,101,101,0,0,0,3313,0
2004,0,NA,1,0,0,0,0,58,58,0,0,43,134,0
2005,0,NA,8,0,9.095238,0,6.872742,1,1,0,1,78,683,0
2006,1,1,11,0,3.108333,0,-1.110363,3,3,0,1,27,106,0
2007,0,NA,1,0,0,0,0,97,97,0,0,154,728,0
2008,0,NA,1,0,0,0,0,39,39,0,0,56,188,0
2009,0,NA,3,0,0.0416667,0,-1.800476,1,1,0,1,6,74,0
2010,0,NA,1,0,0,0,0,104,104,0,0,12,73,0
2011,0,NA,10,0,8.310185,0,-85.86224,93,93,0,1,86,488,0
2012,0,NA,1,0,0,0,0,94,94,0,0,11,642,0
2013,0,NA,1,0,0,0,0,140,140,0,0,81,1140,0
2014,0,NA,1,0,0,0,0,8,8,0,0,166,7884,0
2015,0,NA,1,0,0,0,0,142,142,0,0,167,363,0
2016,0,NA,3,0,24.14583,0,-82.96799,99,99,0,1,65,228,0
2017,0,NA,1,0,0,0,0,51,51,0,0,169,678,0
2018,0,NA,1,0,0,0,0,6,6,0,0,83,337,0
2019,1,1,1,0,0,0,0,103,103,0,0,69,308,0
2020,0,NA,1,0,0,0,0,21,21,0,0,154,573,0
2021,0,NA,1,0,0,0,0,63,63,0,0,168,712,0
2022,0,NA,1,0,0,0,0,149,149,0,0,173,1291,0
2023,0,NA,4,0,37.63889,0,15.30073,12,12,0,1,90,219,0
2024,0,NA,1,0,0,0,0,26,26,0,0,122,705,0
2025,0,NA,2,0,67.08334,0,-71.53514,105,105,0,1,53,140,0
2026,0,NA,2,0,0.0416667,0,-158.2451,158,158,0,1,55,303,0
2027,0,NA,1,0,0,0,0,146,146,0,0,67,334,0
2028,0,NA,1,0,0,0,0,48,48,0,0,22,44,0
2029,0,NA,2,0,0.0416667,0,-62.10669,62,62,0,1,28,242,0
2030,0,NA,1,0,0,0,0,107,107,0,0,66,225,0
2031,0,NA,1,0,0,0,0,6,6,0,0,-1,266,0
2032,0,NA,1,0,0,0,0,167,167,0,0,129,344,0
2033,0,NA,1,0,0,0,0,27,27,0,0,125,1432,0
2034,0,NA,1,0,0,0,0,41,41,0,0,17,54,0
2035,0,NA,1,0,0,0,0,26,26,0,0,51,218,0
2036,0,NA,1,0,0,0,0,47,47,0,0,8,51,0
2037,0,NA,1,0,0,0,0,61,61,0,0,192,1166,0
2038,0,NA,1,0,0,0,0,164,164,0,0,31,217,0
2039,0,NA,1,0,0,0,0,86,86,0,0,45,374,0
2040,0,NA,2,0,88.75,0,-37.89424,82,82,0,1,116,446,0
2041,1,1,0,0,0,0,0,0,0,0,0,174,855,0
2042,0,NA,1,0,0,0,0,148,148,0,0,63,102,0
2043,0,NA,1,0,0,0,0,28,28,0,0,53,185,0
2044,0,NA,4,0,0.8611111,0,0.630625,0,0,0,1,28,122,0
2045,0,NA,9,0,16.25521,0,-17.41219,31,31,0,1,156,499,0
2046,1,1,8,0,3.690476,0,-34.32701,37,37,0,1,68,677,0
2047,0,NA,1,0,0,0,0,50,50,0,0,76,205,0
2048,0,NA,2,0,69.79166,0,-24.06704,58,58,0,1,68,370,0
2049,0,NA,2,0,0.0416667,0,-68.40831,68,68,0,1,177,683,0
2050,0,NA,1,0,0,0,0,111,111,0,0,55,175,0
2051,0,NA,2,0,3.083333,0,-66.68478,68,68,0,1,193,430,0
2052,0,NA,1,0,0,0,0,67,67,0,0,146,773,0
2053,0,NA,1,0,0,0,0,3,3,0,0,136,5236,0
2054,0,NA,1,0,0,0,0,67,67,0,0,169,632,0
2055,0,NA,3,0,18,0,-96.89133,108,108,0,1,81,452,0
2056,0,NA,1,0,0,0,0,121,121,0,0,67,333,0
2057,0,NA,2,0,12.45833,0,-29.61331,35,35,0,1,92,348,0
2058,0,NA,1,0,0,0,0,31,31,0,0,40,62,0
2059,0,NA,1,0,0,0,0,153,153,0,0,50,121,0
2060,0,NA,1,0,0,0,0,30,30,0,0,170,411,0
2061,0,NA,1,0,0,0,0,157,157,0,0,0,439,0
2062,0,NA,1,0,0,0,0,175,175,0,0,19,109,0
2063,0,NA,1,0,0,0,0,13,13,0,0,164,3184,0
2064,0,NA,1,0,0,0,0,53,53,0,0,53,294,0
2065,0,NA,1,0,0,0,0,27,27,0,0,6,142,0
2066,0,NA,2,0,27.125,0,-88.29903,101,101,0,1,115,793,0
2067,0,NA,1,0,0,0,0,77,77,0,0,79,121,0
2068,0,NA,1,0,0,0,0,108,108,0,0,31,82,0
2069,0,NA,7,0,29.41667,0,24.20218,1,1,0,1,175,1627,0
2070,0,NA,2,0,5,0,-48.51899,51,51,0,1,65,194,0
2071,0,NA,1,0,0,0,0,142,142,0,0,162,842,0
2072,0,NA,1,0,0,0,0,43,43,0,0,8,58,0
2073,0,NA,1,0,0,0,0,69,69,0,0,160,4529,0
2074,0,NA,7,0,14.66667,0,11.65517,0,0,0,1,86,554,0
2075,0,NA,1,0,0,0,0,11,11,0,0,30,73,0
2076,0,NA,1,0,0,0,0,129,129,0,0,146,2886,0
2077,0,NA,1,0,0,0,0,18,18,0,0,172,745,0
2078,0,NA,1,0,0,0,0,98,98,0,0,41,194,0
2079,0,NA,3,0,25.58333,0,16.95992,0,0,0,1,92,272,0
2080,0,NA,1,0,0,0,0,11,11,0,0,21,305,0
2081,0,NA,1,0,0,0,0,28,28,0,0,18,238,0
2082,0,NA,2,0,6.833333,0,-143.4164,146,146,0,1,53,146,0
2083,0,NA,1,0,0,0,0,81,81,0,0,177,1844,0
2084,0,NA,1,0,0,0,0,109,109,0,0,84,548,0
2085,0,NA,2,0,14.20833,0,-140.9929,148,148,0,1,160,566,0
2086,0,NA,1,0,0,0,0,14,14,0,0,155,1608,0
2087,0,NA,1,0,0,0,0,109,109,0,0,137,444,0
2088,0,NA,3,0,60.9375,0,37.49628,3,3,0,1,62,290,0
2089,0,NA,1,0,0,0,0,4,4,0,0,31,122,0
2090,0,NA,5,0,16.5625,0,-29.64045,42,42,0,1,163,819,0
2091,0,NA,1,0,0,0,0,54,54,0,0,107,290,0
2092,0,NA,1,0,0,0,0,19,19,0,0,17,107,0
2093,0,NA,1,0,0,0,0,2,2,0,0,-1,342,0
2094,0,NA,4,0,21.09722,0,4.440358,11,11,0,1,172,1380,0
2095,0,NA,1,0,0,0,0,2,2,0,0,9,47,0
2096,0,NA,2,0,0.125,0,0.0470958,0,0,0,1,20,98,0
2097,0,NA,1,0,0,0,0,3,3,0,0,16,71,0
2098,0,NA,1,0,0,0,0,128,128,0,0,126,320,0
2099,0,NA,1,0,0,0,0,146,146,0,0,43,107,0
2100,0,NA,2,0,5.916667,0,-157.1932,160,160,0,1,51,349,0
2101,0,NA,1,0,0,0,0,152,152,0,0,89,355,0
2102,0,NA,1,0,0,0,0,68,68,0,0,160,3814,0
2103,0,NA,1,0,0,0,0,139,139,0,0,62,263,0
2104,0,NA,1,0,0,0,0,62,62,0,0,62,225,0
2105,0,NA,1,0,0,0,0,156,156,0,0,146,527,0
2106,0,NA,1,0,0,0,0,1,1,0,0,149,1067,0
2107,0,NA,1,0,0,0,0,30,30,0,0,143,509,0
2108,0,NA,2,0,75.91666,0,29.97949,7,7,0,1,103,232,0
2109,0,NA,2,0,119.5,0,37.74092,22,22,0,1,10,74,0
2110,0,NA,1,0,0,0,0,148,148,0,0,121,310,0
2111,0,NA,3,0,1.145833,0,-23.65614,24,24,0,1,13,50,0
2112,0,NA,1,0,0,0,0,130,130,0,0,163,2879,0
2113,0,NA,2,0,85,0,-3.812579,46,46,0,1,188,1287,0
2114,0,NA,1,0,0,0,0,66,66,0,0,20,296,0
2115,0,NA,1,0,0,0,0,40,40,0,0,50,550,0
2116,0,NA,4,0,18.375,0,-4.887175,18,18,0,1,185,1251,0
2117,1,2,13,0.0416667,0.9305556,-14.37876,-6.707288,7,7,1,1,2,74,0
2118,0,NA,1,0,0,0,0,85,85,0,0,65,163,0
2119,0,NA,1,0,0,0,0,140,140,0,0,102,382,0
2120,0,NA,1,0,0,0,0,22,22,0,0,86,564,0
2121,0,NA,6,0,8.683333,0,-0.8341889,8,8,0,1,174,1096,0
2122,0,NA,3,0,5.4375,0,-0.126425,3,3,0,1,83,373,0
2123,0,NA,2,0,0.0416667,0,-146.0676,146,146,0,1,105,300,0
2124,0,NA,1,0,0,0,0,69,69,0,0,154,534,0
2125,0,NA,1,0,0,0,0,87,87,0,0,13,21,0
2126,0,NA,1,0,0,0,0,4,4,0,0,60,155,0
2127,0,NA,1,0,0,0,0,130,130,0,0,47,226,0
2128,0,NA,1,0,0,0,0,13,13,0,0,51,163,0
2129,0,NA,1,0,0,0,0,10,10,0,0,43,382,0
2130,0,NA,7,0,22.31944,0,-17.05323,36,36,0,1,115,2099,0
2131,0,NA,1,0,0,0,0,4,4,0,0,63,301,0
2132,0,NA,1,0,0,0,0,48,48,0,0,146,380,0
2133,0,NA,2,0,27.41667,0,-26.07514,39,39,0,1,137,669,0
2134,0,NA,1,0,0,0,0,37,37,0,0,68,263,0
2135,0,NA,5,0,9.114583,0,4.700025,2,2,0,1,53,351,0
2136,0,NA,1,0,0,0,0,149,149,0,0,157,966,0
2137,0,NA,1,0,0,0,0,69,69,0,0,4,55,0
2138,0,NA,1,0,0,0,0,0,0,0,0,32,95,0
2139,0,NA,3,0,16.04167,0,-102.5895,113,113,0,1,112,222,0
2140,0,NA,7,0,3.736111,0,-2.722886,5,5,0,1,172,1078,0
2141,0,NA,1,0,0,0,0,23,23,0,0,40,353,0
2142,0,NA,1,0,0,0,0,27,27,0,0,75,537,0
2143,0,NA,2,0,1.25,0,-11.66341,12,12,0,1,54,544,0
2144,0,NA,1,0,0,0,0,61,61,0,0,44,10469,0
2145,0,NA,1,0,0,0,0,72,72,0,0,39,130,0
2146,1,1,9,0,9.5,0,-75.47372,83,83,0,1,32,146,0
2147,0,NA,1,0,0,0,0,17,17,0,0,182,434,0
2148,0,NA,1,0,0,0,0,19,19,0,0,49,125,0
